female,educ,race,minority,hispanic,marstat,faminc,age,given
1,college,4,1,2,1,121.027,27,500
1,graduate,4,1,2,1,26.666,26,560
1,graduate,1,0,2,1,51.831,32,100
1,graduate,1,0,2,1,135.125,35,300
0,college,5,1,2,5,13.113,27,10
1,college,1,0,2,5,25.581,30,20
1,graduate,1,0,2,5,120.214,30,150
1,college,3,1,2,5,75.293,39,100
1,college,2,1,2,4,51.464,69,10
0,highschool,3,1,2,5,91.974,19,20
1,graduate,4,1,2,5,111.323,22,20
1,college,3,1,2,1,184.04,50,100
1,highschool,2,1,2,1,76.739,54,200
1,college,2,1,2,5,53.523,72,200
0,college,1,0,2,1,151.247,41,50
1,graduate,6,1,2,5,107.531,44,200
1,graduate,1,0,2,1,103.133,33,30
1,college,1,0,2,3,86.391,34,200
0,college,4,1,2,1,113.189,30,50
0,college,1,0,2,1,57.896,43,7
1,college,4,1,2,1,51.384,28,100
0,college,1,0,2,1,62.644,36,152
1,college,2,1,2,5,51.787,68,200
1,college,3,1,2,1,119.852,27,400
1,college,1,0,2,5,42.547,20,100
1,college,3,1,2,5,39.486,28,100
0,college,1,0,2,5,42.699,37,100
0,highschool,1,0,2,5,35.289,57,200
1,college,1,0,1,1,28.364,42,1000
1,college,2,1,2,6,48.173,38,100
0,college,1,0,2,5,243.356,39,485
1,college,6,1,2,5,303.663,39,200
0,highschool,1,0,2,1,74.643,61,500
0,college,1,0,2,1,135.342,32,300
1,graduate,1,0,2,5,74.824,38,100
1,college,6,1,1,5,143.029,36,25
1,college,3,1,2,1,58.514,55,50
1,college,3,1,2,1,132.337,31,1000
0,highschool,2,1,2,1,63.061,71,30
0,college,3,1,2,1,99.611,29,100
1,college,3,1,2,1,52.408,38,50
0,college,1,0,2,1,97.046,25,10
0,college,3,1,2,5,25.831,22,80
0,college,1,0,2,1,134.124,43,300
0,college,1,0,2,5,11.032,37,60
1,college,1,0,2,1,134.491,32,600
1,college,1,0,2,5,59.795,24,30
1,college,1,0,2,1,51.455,29,10
1,graduate,2,1,2,6,50.534,26,100
1,college,1,0,1,6,57.242,46,2000
1,highschool,2,1,2,5,15.929,55,40
0,college,1,0,2,5,20.46,41,50
1,college,3,1,2,1,44.689,53,240
0,highschool,3,1,2,1,77.09,64,50
1,college,1,0,2,1,79.572,30,200
0,highschool,2,1,2,1,75.197,62,50
0,college,1,0,2,1,230.735,41,200
0,highschool,2,1,2,1,50.973,28,1000
1,highschool,1,0,2,4,48.865,80,50
0,highschool,1,0,2,3,18.226,66,10
0,highschool,1,0,2,1,60.947,65,50
1,college,2,1,2,1,235.399,37,300
0,graduate,1,0,2,1,104.79,33,75
1,highschool,1,0,2,1,55.04,85,100
0,graduate,1,0,2,1,230.826,40,1500
1,college,3,1,2,5,64.72,25,70
0,college,3,1,2,1,87.4,41,30
1,highschool,1,0,2,1,51.555,51,50
1,college,3,1,2,1,34.888,37,20
0,college,2,1,2,1,141.958,55,100
0,college,2,1,2,5,34.826,33,25
0,college,3,1,2,1,91.399,54,300
1,graduate,1,0,2,1,271.297,43,500
0,graduate,1,0,2,1,83.561,40,100
0,college,2,1,2,1,229.024,51,500
1,college,1,0,2,1,37.048,29,5
1,college,2,1,2,1,74.015,54,20
1,college,2,1,2,4,22.785,78,304
0,college,1,0,1,5,12.925,20,50
1,college,2,1,2,3,74.272,71,500
1,college,1,0,2,5,198.443,25,50
1,college,1,0,2,5,111.385,22,100
1,graduate,1,0,2,1,156.386,43,100
1,college,1,0,2,1,81.239,31,35
0,college,2,1,2,5,10.633,41,10
1,college,3,1,2,1,109.682,59,10
1,highschool,1,0,2,1,54.209,77,100
0,highschool,1,0,2,1,20.04,67,50
1,college,3,1,2,5,41.577,25,55
0,highschool,1,0,1,5,37.391,38,50
1,college,1,0,2,5,154.117,26,50
1,college,3,1,2,5,47.015,29,50
1,highschool,1,0,2,1,30.353,68,20
0,college,3,1,2,1,157.234,48,5000
1,college,1,0,2,6,43.898,26,100
0,college,2,1,2,5,30.103,44,10
0,college,1,0,2,5,52.474,20,20
0,college,1,0,1,5,47.411,44,1
1,college,3,1,2,5,9.991,20,5
1,highschool,1,0,2,6,87.573,26,500
0,highschool,1,0,2,1,168.762,31,350
0,highschool,3,1,2,5,79.306,23,50
0,college,1,0,2,5,28.966,35,10
1,highschool,1,0,2,4,52.357,71,50
1,college,2,1,2,1,15.784,24,50
0,graduate,1,0,2,5,75.527,31,100
1,highschool,1,0,2,1,106.658,28,50
1,college,1,0,2,1,69.569,44,200
1,college,3,1,2,5,34.059,27,15
0,college,1,0,2,5,56.127,20,5
0,college,2,1,2,1,139.197,36,1000
1,college,3,1,2,5,52.89,36,200
1,highschool,3,1,2,1,115.408,65,1300
0,college,1,0,2,1,85.798,29,250
1,college,2,1,2,5,82.502,32,200
0,highschool,1,0,2,1,48.215,43,100
1,college,4,1,2,5,40.988,27,100
1,college,4,1,2,5,237.237,19,20
0,college,1,0,2,3,112.877,37,700
1,college,3,1,2,1,107.421,54,50
1,college,3,1,2,1,97.864,45,300
0,graduate,6,1,2,1,244.405,45,200
0,college,2,1,2,5,28.499,29,25
1,college,2,1,2,5,40.849,41,50
1,college,2,1,2,5,68.041,39,2
0,highschool,1,0,2,1,85.771,65,250
1,graduate,1,0,2,4,23.172,29,50
1,college,2,1,2,1,73.633,39,100
0,graduate,1,0,2,1,330.637,33,100
0,college,1,0,2,3,108.974,38,20
0,highschool,1,0,2,4,48.408,56,100
0,highschool,1,0,2,4,23.795,50,600
1,college,1,0,2,5,133.325,24,40
1,college,1,0,2,1,113,30,100
0,college,1,0,2,1,58.716,36,100
1,college,1,0,2,1,86.04,28,180
1,graduate,1,0,2,1,163.371,74,1200
0,college,3,1,2,1,70.691,55,5
0,college,2,1,2,1,123.605,34,1500
1,college,2,1,2,5,40.638,38,1000
1,college,1,0,2,5,65.047,26,50
0,college,1,0,2,1,30.661,33,300
0,college,2,1,2,1,166.495,49,300
1,college,1,0,1,1,123.486,34,150
1,college,1,0,2,5,26.061,29,50
1,college,2,1,2,1,74.822,33,40
0,graduate,1,0,2,1,96.169,29,150
1,college,1,0,2,5,115.32,23,20
1,highschool,4,1,2,5,7.635,37,2
1,college,1,0,2,1,144.671,29,1000
0,highschool,1,0,2,1,67.384,63,100
1,graduate,1,0,2,6,76.159,29,35
1,college,1,0,2,5,32.932,29,20
1,graduate,1,0,2,1,78.502,26,400
1,highschool,1,0,2,1,37.546,45,250
1,college,1,0,2,1,61.08,27,50
1,college,2,1,2,1,72.192,52,20
1,college,2,1,2,1,61.926,49,200
1,college,6,1,1,1,34.703,49,500
1,college,2,1,2,5,19.074,28,20
1,college,2,1,1,3,97.846,58,100
1,college,3,1,2,1,56.871,34,40
1,college,1,0,2,1,119.107,28,500
0,highschool,1,0,2,5,3.102,24,10
1,college,1,0,2,5,38.226,33,100
0,graduate,1,0,2,1,109.451,44,100
0,college,1,0,2,1,88.383,58,100
1,college,4,1,2,5,32.343,26,10
1,college,1,0,2,5,131.986,25,100
1,college,1,0,2,1,157.456,30,100
1,college,1,0,2,1,98.251,25,50
1,highschool,3,1,2,5,19.805,20,200
1,college,1,0,2,5,54.595,28,50
1,highschool,1,0,2,1,78.003,74,20
0,graduate,2,1,2,1,92.207,41,250
1,college,1,0,2,5,75.738,25,1000
1,college,3,1,2,6,35.918,29,10
1,college,3,1,2,1,48.931,25,20
0,college,2,1,2,5,25.237,31,50
1,highschool,1,0,2,5,292.226,25,100
0,highschool,1,0,2,1,48.365,30,500
1,college,2,1,2,5,30.293,52,20
0,college,1,0,2,1,166.137,30,500
0,college,3,1,2,5,48.277,25,100
0,college,1,0,2,5,22.44,26,50
1,highschool,2,1,2,6,4.174,31,30
0,college,4,1,2,5,52.103,28,300
1,college,1,0,2,5,41.678,26,60
1,college,1,0,1,1,133.768,32,10
1,highschool,1,0,2,1,90.981,66,300
0,highschool,1,0,2,5,62.079,37,100
1,highschool,1,0,2,1,51.457,35,50
1,college,1,0,2,5,7.888,22,25
1,highschool,1,0,2,5,16.858,19,123
0,college,1,0,2,1,43.746,26,200
1,college,1,0,2,5,99.049,24,50
1,graduate,3,1,2,1,74.521,28,150
1,college,1,0,2,1,65.877,27,25
1,college,1,0,2,5,63.134,21,35
0,college,3,1,2,5,132.193,64,600
1,college,6,1,1,1,81.637,40,50
1,college,1,0,1,1,42.069,38,150
1,college,3,1,2,1,132.8,53,50
0,college,1,0,2,5,50.289,22,20
0,college,2,1,2,5,33.156,49,100
0,highschool,1,0,2,5,54.588,31,200
0,college,2,1,2,5,72.56,53,100
1,college,3,1,2,5,6.795,29,20
0,highschool,1,0,2,1,50.58,60,100
1,graduate,1,0,2,5,40.434,26,100
1,college,1,0,2,5,43.048,23,25
1,graduate,1,0,2,5,63.025,39,50
0,highschool,1,0,2,5,38.255,26,300
0,college,1,0,2,1,68.66,65,25
0,college,1,0,2,1,41.205,28,1000
0,college,2,1,2,3,31.584,61,5
0,college,1,0,2,1,82.269,70,300
1,graduate,1,0,2,1,161.905,77,250
0,college,2,1,2,5,89.083,29,100
1,college,1,0,2,1,80.508,30,50
1,college,1,0,2,3,5.208,50,25
1,graduate,1,0,2,1,130.304,30,20
1,highschool,3,1,2,1,16.949,33,40
1,college,1,0,2,5,21.998,24,10
1,highschool,4,1,1,1,25.61,21,50
1,highschool,1,0,2,5,45.149,37,150
0,graduate,2,1,2,5,68.245,30,600
1,college,1,0,2,5,58.769,23,50
0,college,1,0,1,1,123.343,50,650
1,highschool,1,0,2,1,102.514,65,25
0,college,1,0,2,1,159.033,46,150
1,college,1,0,2,5,63.62,29,100
0,college,1,0,1,1,66.231,34,10
1,college,1,0,1,6,49.678,21,15
1,highschool,3,1,2,3,72.619,51,240
1,college,1,0,2,1,146.014,62,25
0,college,1,0,2,5,46.12,27,100
1,college,3,1,2,1,148.922,38,1000
1,college,3,1,2,1,77.15,44,500
1,college,1,0,2,5,58.89,25,200
0,college,3,1,2,1,183.905,56,250
1,college,1,0,2,5,32.449,21,10
0,college,5,1,1,5,94.496,36,200
0,college,2,1,2,1,187.119,29,40
1,college,1,0,2,6,42.675,26,50
1,college,1,0,2,6,67.409,23,10
0,graduate,1,0,2,1,136.511,43,100
1,highschool,2,1,2,5,18.387,24,100
1,college,1,0,2,5,42.321,25,10
1,graduate,6,1,2,6,32.936,31,10
0,college,3,1,2,1,53.576,52,200
1,college,1,0,2,5,1.94,26,20
1,graduate,4,1,2,5,23.259,25,20
0,highschool,5,1,2,5,56.382,26,23
0,college,2,1,2,1,47.67,44,25
0,highschool,3,1,2,6,133.9,38,400
1,college,1,0,2,5,24.698,21,150
1,college,1,0,2,5,58.367,25,15
1,college,4,1,2,5,54.26,28,10
0,highschool,4,1,2,5,47.834,26,100
0,college,1,0,2,5,72.067,27,200
0,college,4,1,2,5,107.561,23,100
0,college,1,0,2,5,64.209,21,20
1,college,1,0,2,6,39.274,24,50
1,highschool,1,0,2,5,67.336,26,100
1,college,1,0,2,5,10.037,24,20
0,college,3,1,2,5,40.127,29,100
1,college,1,0,1,6,22.767,21,50
0,college,1,0,1,3,66.23,42,150
1,college,1,0,2,5,34.798,25,20
0,college,1,0,2,5,111.177,29,50
1,college,3,1,2,5,55.297,24,5
1,highschool,1,0,1,5,8.145,38,100
0,college,1,0,2,1,25.217,28,10
1,college,1,0,2,5,291.505,28,50
1,college,1,0,2,1,45.824,25,25
1,college,1,0,1,1,144.302,36,20
0,college,3,1,2,5,37.107,22,500
1,highschool,3,1,2,5,3.78,20,50
1,college,1,0,1,5,67.833,34,27
0,college,1,0,1,1,113.337,35,100
1,graduate,1,0,2,1,142.819,29,25
0,graduate,1,0,2,1,133.122,56,150
0,college,1,0,2,5,76.554,28,100
0,college,3,1,2,5,56.744,59,500
1,college,1,0,2,5,57.916,28,50
1,college,1,0,2,5,58.605,26,250
1,highschool,1,0,1,3,54.622,56,35
0,college,3,1,2,5,57.064,26,450
1,graduate,1,0,2,1,111.925,70,2000
0,college,1,0,2,1,185.294,84,25
1,college,1,0,2,3,36.03,79,10
0,graduate,1,0,2,1,211.588,68,300
0,college,3,1,2,5,70.649,24,150
0,highschool,3,1,2,1,4.778,29,1
1,college,1,0,2,5,1.093,25,20
1,college,1,0,2,5,99.317,23,10
0,college,4,1,2,1,82.494,22,500
1,graduate,4,1,2,1,234.79,29,1000
1,highschool,1,0,2,1,78.947,44,200
0,college,1,0,2,1,69.639,71,200
0,college,1,0,2,5,240.778,21,35
1,highschool,5,1,2,5,48.659,28,500
0,college,1,0,2,1,97.974,35,1640
1,college,2,1,2,5,12.002,53,25
1,college,1,0,1,1,96.207,49,100
1,graduate,1,0,2,5,33.681,26,50
0,college,1,0,2,1,108.522,77,200
0,graduate,1,0,2,5,243.7,68,1000
0,college,4,1,2,1,130.873,26,50
1,college,4,1,2,5,106.139,26,100
0,highschool,2,1,2,5,43.807,33,100
0,college,3,1,2,1,105.205,43,5
1,college,6,1,1,1,86.503,37,100
0,graduate,1,0,2,1,31.987,63,150
0,graduate,1,0,2,1,111.301,65,250
1,graduate,1,0,2,1,127.074,69,700
1,college,2,1,2,5,10.113,20,50
0,graduate,1,0,2,5,71.381,29,2000
1,college,2,1,2,5,50.656,24,50
1,college,2,1,1,1,151.344,35,1000
1,college,1,0,2,6,6.578,22,20
1,college,1,0,2,5,40.448,23,100
0,graduate,1,0,2,1,90.06,39,50
1,college,1,0,2,5,138.986,28,50
1,college,1,0,2,5,89.009,20,25
0,college,3,1,2,1,53.847,38,5
1,college,3,1,2,5,18.981,33,50
0,college,1,0,2,1,101.987,69,30
1,graduate,1,0,2,1,171.379,43,50
0,highschool,1,0,2,1,42.494,47,50
0,graduate,6,1,2,5,56.451,27,100
1,college,4,1,2,5,49.451,20,100
1,college,1,0,2,5,39.35,29,15
1,highschool,1,0,2,5,29.939,23,20
1,highschool,2,1,1,1,79.343,18,50
0,college,1,0,2,1,73.182,71,200
1,graduate,1,0,2,1,72.086,66,50
1,college,3,1,2,5,48.991,36,1000
0,highschool,1,0,2,4,41.791,45,100
1,college,1,0,2,1,83.438,29,10
1,college,3,1,2,1,75.891,38,50
1,college,1,0,2,5,99.522,27,50
1,college,1,0,2,1,252.834,68,900
1,college,1,0,2,4,60.039,81,50
0,graduate,1,0,2,1,104.398,66,300
0,college,7,1,2,5,72.826,55,50
0,college,1,0,2,1,74.9,80,100
0,graduate,1,0,2,1,125.291,80,450
0,graduate,1,0,2,1,142.062,66,200
0,college,1,0,2,1,193.043,69,200
1,college,1,0,2,1,30.577,72,200
0,college,1,0,2,4,96.101,77,2500
1,graduate,1,0,2,5,42.431,26,15
1,college,1,0,2,1,238.751,29,500
0,graduate,1,0,2,1,70.084,28,100
0,graduate,1,0,2,2,96.865,59,25
1,college,1,0,2,1,160.548,29,500
1,college,1,0,2,6,98.723,50,200
1,college,1,0,2,4,27.574,72,100
0,graduate,1,0,2,1,113.991,74,300
1,graduate,1,0,2,1,78.046,28,50
0,college,2,1,2,1,88.302,60,26
0,college,1,0,2,5,58.985,25,100
0,college,1,0,1,1,77.343,58,25
1,college,1,0,2,3,25.801,55,50
0,graduate,1,0,2,1,99.509,75,25
1,graduate,1,0,2,1,119.7,71,100
1,college,1,0,2,4,19.575,66,50
0,college,1,0,2,5,98.363,59,1000
1,graduate,2,1,2,1,392.283,61,500
0,graduate,1,0,2,1,78.056,72,100
1,highschool,1,0,2,1,78.28,22,2000
1,college,3,1,2,6,73.428,30,1000
1,graduate,1,0,2,3,57.408,71,250
1,college,3,1,2,5,73.418,26,100
1,graduate,1,0,2,1,188.05,64,520
1,graduate,3,1,2,3,73.248,68,800
0,graduate,1,0,2,3,93.837,56,1000
0,graduate,1,0,2,1,114.727,53,1200
1,graduate,1,0,2,1,240.49,63,500
0,graduate,1,0,2,5,58.36,58,700
1,college,1,0,2,5,54.341,25,25
0,highschool,1,0,2,5,73.121,20,2500
1,graduate,1,0,2,3,55.995,63,30
1,college,1,0,2,1,66.666,65,125
0,college,1,0,2,1,22.194,25,20
1,graduate,1,0,2,1,154.912,60,100
0,college,1,0,2,1,72.657,63,100
1,highschool,2,1,2,5,10.543,20,50
0,college,3,1,2,1,62.166,46,50
0,college,1,0,2,5,201.075,21,100
1,college,1,0,1,1,35.742,54,1
0,college,1,0,2,5,178.006,18,5
1,graduate,8,1,2,1,132.109,32,50
0,graduate,1,0,2,6,68.344,62,100
0,college,1,0,2,5,70.098,50,500
0,graduate,1,0,2,5,86.266,58,400
0,highschool,1,0,2,6,29.115,79,25
0,college,1,0,2,1,10.31,60,20
0,highschool,3,1,2,5,114.227,23,300
1,graduate,1,0,2,1,113.741,55,150
0,graduate,1,0,2,5,67.495,28,20
1,graduate,2,1,2,1,73.473,67,20
0,graduate,1,0,2,6,54.223,33,40
0,college,1,0,2,1,67.266,50,500
0,graduate,1,0,2,4,61.172,50,100
0,college,1,0,2,1,122.524,57,100
1,college,3,1,2,5,91.496,24,20
0,college,1,0,2,3,51.744,56,25
1,graduate,1,0,2,1,272.495,62,1000
1,graduate,1,0,2,1,169.232,63,300
0,college,1,0,2,5,61.07,28,100
1,highschool,1,0,1,4,30.255,81,25
1,graduate,1,0,2,3,76.266,41,250
0,college,1,0,2,1,123.652,51,100
1,college,2,1,2,1,32.714,52,150
0,college,1,0,2,3,21.444,57,100
0,college,6,1,2,1,79.21,44,300
1,highschool,1,0,2,6,52.227,61,100
0,highschool,3,1,2,1,55.388,29,20
1,college,1,0,2,1,54.434,29,1
1,graduate,3,1,2,4,128.409,75,500
0,highschool,1,0,2,5,95.883,61,100
0,college,1,0,2,6,70.484,56,200
1,college,2,1,2,5,23.01,19,50
1,college,1,0,1,5,85.37,23,20
1,college,2,1,2,5,47.864,24,300
1,graduate,1,0,2,5,93.782,28,100
0,college,1,0,2,1,152.452,30,50
1,highschool,1,0,2,1,22.345,64,10
1,college,1,0,2,5,35.033,26,25
0,college,1,0,2,6,95.094,60,50
1,college,1,0,2,5,95.696,25,40
0,college,1,0,2,1,44.368,26,25
1,highschool,2,1,2,1,19.157,74,150
1,highschool,1,0,2,1,98.354,25,25
0,college,1,0,2,5,41.916,22,35
1,graduate,6,1,1,5,61.171,26,100
1,college,2,1,2,3,48.158,32,200
1,college,1,0,2,4,57.547,38,50
1,college,1,0,2,1,86.153,29,25
1,college,3,1,2,6,61.565,24,2000
1,graduate,1,0,2,6,41.957,29,50
0,college,2,1,2,5,14.066,47,250
1,college,1,0,2,1,96.22,28,500
1,graduate,1,0,2,1,115.626,51,200
1,college,1,0,2,5,10.474,38,10
1,college,1,0,1,6,27.537,54,20
1,college,1,0,2,5,38.416,26,25
0,college,3,1,2,1,55.229,36,50
1,highschool,1,0,2,1,44.301,27,100
1,college,1,0,2,1,54.77,29,50
0,college,4,1,2,5,71.175,19,200
0,highschool,1,0,2,1,73.248,63,500
1,highschool,2,1,2,5,64.064,47,50
1,college,3,1,2,1,118.187,35,5
1,college,1,0,2,5,22.817,26,200
0,college,3,1,2,1,78.714,39,2500
1,graduate,2,1,2,5,55.629,27,100
1,graduate,1,0,2,6,14.025,27,100
1,graduate,1,0,2,5,63.581,43,25
1,graduate,1,0,2,2,196.455,42,75
0,college,7,1,2,3,69.656,42,100
1,graduate,1,0,2,5,41.091,26,50
1,college,2,1,2,1,167.226,49,75
1,graduate,1,0,2,1,187.557,40,300
0,college,2,1,2,1,128.515,61,25
1,graduate,1,0,2,1,129.206,39,50
1,highschool,3,1,2,1,93.55,42,200
0,college,2,1,2,1,108.165,27,200
1,college,2,1,2,1,204.56,36,100
1,highschool,1,0,2,1,44.275,71,20
1,graduate,1,0,2,5,10.686,24,50
1,college,1,0,2,6,75.373,23,25
1,graduate,1,0,2,5,129.095,28,100
1,highschool,2,1,1,1,18.732,55,100
1,college,3,1,2,3,64.137,56,200
1,graduate,4,1,2,1,134.649,38,100
1,college,1,0,2,1,95.73,28,25
1,college,1,0,2,6,158.013,26,25
0,college,2,1,2,5,9.835,31,10
0,college,1,0,2,5,46.597,41,75
1,college,5,1,2,4,62.044,61,100
0,graduate,4,1,2,1,76.927,58,100
0,college,1,0,2,5,23.631,20,25
0,highschool,1,0,2,1,94.832,53,200
0,college,2,1,2,1,69.365,47,25
1,college,4,1,2,1,34.323,25,50
1,highschool,2,1,2,3,5.611,56,5
1,college,1,0,2,1,61.41,28,25
1,college,1,0,2,5,55.577,20,200
1,college,3,1,2,6,42.505,26,15
1,graduate,4,1,2,5,61.698,32,50
0,highschool,1,0,2,5,21.602,24,100
1,highschool,1,0,2,1,28.34,30,100
0,college,1,0,2,1,133.546,56,500
0,college,1,0,2,6,78.293,36,100
1,college,1,0,2,5,37.658,24,20
1,highschool,1,0,2,1,87.295,35,100
1,graduate,1,0,2,1,76.703,26,20
1,graduate,1,0,2,6,144.495,33,50
0,college,1,0,2,1,155.179,52,15
0,graduate,4,1,2,1,93.125,33,500
1,college,3,1,2,5,24.029,19,500
0,highschool,1,0,2,1,83.152,58,200
1,college,1,0,2,5,154.279,24,25
1,graduate,2,1,2,3,307.772,63,100
0,highschool,4,1,2,6,65.757,78,3
0,highschool,1,0,2,1,75.008,37,50
1,graduate,1,0,2,1,70.927,34,200
1,graduate,1,0,2,5,46.057,31,50
1,highschool,1,0,2,1,183.127,54,200
1,college,1,0,2,6,79.575,34,50
0,college,1,0,2,1,108.506,33,40
1,graduate,1,0,2,1,177.106,42,100
1,graduate,1,0,2,5,103.419,33,50
0,highschool,1,0,2,1,74.988,61,100
1,highschool,1,0,2,1,41.204,74,25
0,college,1,0,2,5,55.158,18,8
1,college,1,0,1,5,59.556,30,100
0,college,1,0,2,5,129.362,23,25
0,graduate,1,0,2,1,96.395,36,1500
0,college,1,0,2,1,113.072,32,100
1,highschool,4,1,2,1,58.952,32,7
1,graduate,1,0,2,1,99.676,44,1
1,highschool,1,0,2,1,60.412,54,100
1,highschool,5,1,1,5,160.774,23,40
0,graduate,1,0,2,5,46.527,38,100
1,highschool,3,1,2,4,29.334,65,100
1,graduate,1,0,2,1,234.287,34,350
0,college,3,1,2,1,77.792,42,1
0,highschool,1,0,2,6,6.582,68,88
0,graduate,1,0,2,5,63.272,28,100
0,college,1,0,2,1,51.215,83,200
1,graduate,4,1,2,5,66.321,35,20
0,graduate,1,0,2,1,107.052,42,500
1,graduate,1,0,2,1,179.028,43,100
0,college,1,0,2,5,15.363,41,10
1,college,6,1,1,5,77.22,21,20
1,college,2,1,2,5,18.552,18,5
1,college,2,1,2,1,80.203,38,25
1,highschool,1,0,2,1,78.938,37,300
0,college,3,1,2,1,52.419,41,20
1,highschool,1,0,2,4,59.636,84,250
1,graduate,4,1,2,5,52.931,31,25
1,highschool,2,1,2,1,70.393,36,100
1,college,1,0,2,5,28.886,30,200
1,college,1,0,2,1,62.72,30,5
0,highschool,1,0,2,5,30.455,41,100
1,graduate,4,1,2,3,41.188,35,5
0,graduate,4,1,2,5,119.222,33,100
0,highschool,2,1,2,1,16.887,62,300
0,highschool,1,0,2,5,151.191,38,550
1,highschool,1,0,2,1,51.173,76,100
1,college,1,0,2,2,33.735,30,20
0,college,2,1,2,6,68.366,32,20
0,college,1,0,2,1,135.78,30,50
1,highschool,3,1,2,1,58.721,69,150
1,graduate,4,1,2,1,52.413,30,100
0,college,1,0,2,1,48.885,66,20
0,graduate,1,0,2,3,79.221,33,100
0,college,3,1,2,1,92.818,55,1200
0,graduate,6,1,2,1,41.29,38,100
1,highschool,1,0,2,3,48.867,73,25
0,college,1,0,2,1,86.878,69,100
1,college,3,1,2,1,90.34,43,500
0,college,7,1,2,1,63.075,34,100
1,highschool,1,0,2,6,58.107,32,30
1,highschool,1,0,2,1,102.922,35,1500
1,highschool,1,0,2,1,49.794,30,1
1,highschool,2,1,2,3,36.097,55,75
1,college,1,0,2,1,147.441,76,60
1,college,1,0,2,5,56.916,27,20
1,highschool,2,1,2,5,29.12,30,15
1,college,1,0,2,5,75.99,25,25
1,college,1,0,2,3,5.636,31,200
1,college,1,0,2,1,81.912,24,100
1,college,1,0,2,3,22.899,60,120
1,college,2,1,2,1,145.002,51,100
0,college,1,0,2,1,98.522,44,20
0,college,1,0,2,1,103.539,70,100
1,college,3,1,2,1,111.253,34,1
0,college,4,1,2,5,134.927,31,10
1,college,1,0,2,5,34.583,28,50
1,graduate,4,1,2,1,119.012,31,800
1,highschool,1,0,2,1,83.257,33,50
1,college,1,0,2,1,40.842,38,200
0,graduate,1,0,2,1,159.413,40,750
0,college,1,0,2,3,75.777,60,500
1,college,1,0,2,3,64.994,57,30
1,college,1,0,2,3,185.31,58,350
1,college,1,0,2,2,84.193,53,2000
0,college,1,0,2,1,76.637,62,50
0,college,1,0,2,1,56.148,51,400
0,graduate,1,0,2,1,110.346,31,1000
0,highschool,1,0,2,1,81.588,68,100
0,college,1,0,2,6,40.686,36,50
0,college,1,0,2,1,65.15,37,50
0,college,1,0,2,1,46.411,66,150
0,college,4,1,2,1,99.104,66,300
0,graduate,4,1,2,1,78.16,43,35
0,college,1,0,2,1,70.121,35,50
1,college,1,0,2,1,87.041,56,200
0,college,1,0,2,1,122.352,56,75
0,college,1,0,2,1,176.794,48,100
1,college,1,0,2,5,76.023,55,350
1,college,1,0,2,5,56.934,38,100
0,college,1,0,2,4,87.489,60,100
0,college,1,0,2,1,97.788,35,300
1,college,4,1,2,1,22.914,45,200
1,college,2,1,2,4,26.362,48,50
1,college,6,1,1,5,77.44,28,30
0,college,1,0,2,5,38.037,26,500
0,graduate,1,0,2,5,50.262,40,100
1,college,3,1,2,1,42.478,36,10
0,college,1,0,2,6,65.763,55,100
0,college,4,1,2,1,73.843,41,200
0,college,6,1,2,5,40.44,22,20
1,college,1,0,2,1,74.938,56,25
0,college,1,0,2,1,54.666,56,90
0,graduate,1,0,2,5,86.358,36,20
0,graduate,1,0,2,1,99.315,33,500
0,college,1,0,2,1,128.602,60,150
1,college,1,0,2,1,133.206,42,30
0,college,1,0,2,1,137.325,51,1200
0,college,1,0,2,1,72.409,60,250
0,college,1,0,2,1,42.001,50,100
0,graduate,2,1,2,1,129.74,70,100
0,college,2,1,2,1,110.872,60,100
0,graduate,1,0,2,1,200.956,40,2500
0,college,1,0,2,1,101.537,54,100
0,college,1,0,2,1,97.595,36,5
0,graduate,1,0,1,1,198.555,44,200
0,highschool,1,0,2,5,10.362,46,3
0,college,1,0,2,1,192.605,50,150
1,college,3,1,2,6,79.141,25,60
1,graduate,4,1,2,5,83.121,32,100
0,college,1,0,2,1,71.216,33,500
0,highschool,1,0,2,6,62.132,72,900
1,highschool,1,0,2,1,43.744,30,300
1,college,1,0,2,5,20.681,38,10
0,college,1,0,2,1,113.905,36,100
0,college,1,0,2,6,88.058,43,250
0,college,4,1,2,1,45.536,43,100
0,college,1,0,2,5,62.243,37,100
0,college,1,0,2,1,93.684,34,25
1,graduate,2,1,2,1,24.577,32,10
0,college,1,0,2,1,82.276,37,100
0,graduate,1,0,2,1,78.958,32,1500
0,college,1,0,2,1,126.681,36,150
1,college,1,0,2,1,53.397,22,75
0,highschool,1,0,2,1,61.139,75,200
0,college,1,0,2,1,86.846,31,50
0,college,4,1,2,1,109.693,39,750
0,highschool,1,0,2,1,69.387,76,50
0,highschool,1,0,2,1,82.519,36,25
0,college,4,1,2,1,47.99,40,150
1,college,1,0,2,1,109.035,42,50
0,college,1,0,2,6,110.71,29,400
1,college,1,0,2,3,26.118,40,100
0,college,1,0,2,5,40.294,27,100
1,highschool,1,0,2,6,33.482,67,3
0,college,3,1,2,5,135.614,54,100
0,college,1,0,2,5,94.246,34,150
1,highschool,5,1,2,1,78.014,52,40
1,highschool,1,0,1,1,20.197,23,20
0,college,1,0,2,1,147.367,36,500
1,college,1,0,2,1,97.477,31,20
0,highschool,1,0,2,5,26.324,64,1
1,college,1,0,2,5,102.174,22,10
